customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase,click_through_rate,conversion_rate
CUST-03770,37,Female,Chicago,Growing,CMP-010,Display,2025-09-16,36.2,8937,154,9,1182.19,2,85,0.017231733243817837,0.05844155844155844
CUST-03800,53,Female,Seattle,New,CMP-003,Social Media,2025-03-05,36.16,9082,244,9,713.99,0,213,0.026866329002422373,0.036885245901639344
CUST-03661,35,Male,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,28.22,9151,517,72,14065.48,11,159,0.05649655775325101,0.13926499032882012
CUST-03525,44,Male,Seattle,Loyal,CMP-004,Display,2025-03-28,34.63,9049,222,9,1648.73,8,35,0.024533097579843077,0.04054054054054054
CUST-04864,47,Male,New York,Growing,CMP-004,Display,2025-03-28,35.7,9044,173,6,850.08,3,172,0.019128704113224235,0.03468208092485549
CUST-02277,67,Male,New York,New,CMP-005,Affiliate,2025-04-18,19.67,9005,269,21,1302.7,0,308,0.029872293170460855,0.07806691449814127
CUST-00646,53,Female,Los Angeles,Loyal,CMP-005,Affiliate,2025-04-18,19.4,9035,398,53,6329.13,5,105,0.04405091311566132,0.13316582914572864
CUST-02602,32,Female,Chicago,New,CMP-006,SMS,2025-05-12,14.95,9011,592,69,4430.63,0,279,0.06569748085673066,0.11655405405405406
CUST-00595,64,Male,Seattle,At Risk,CMP-003,Social Media,2025-03-05,26.84,9110,207,11,858.65,3,121,0.022722283205268937,0.05314009661835749
CUST-01773,48,Female,Seattle,New,CMP-005,Affiliate,2025-04-18,19.18,8913,285,23,3143.21,0,122,0.03197576573544261,0.08070175438596491
CUST-04046,37,Male,Los Angeles,New,CMP-008,Paid Search,2025-07-14,37.94,8921,327,24,1359.09,0,349,0.03665508351081717,0.07339449541284404
CUST-02584,39,Male,Chicago,Loyal,CMP-005,Affiliate,2025-04-18,18.75,8864,413,45,5135.88,10,159,0.04659296028880867,0.1089588377723971
CUST-04067,44,Female,New York,New,CMP-008,Paid Search,2025-07-14,31.47,9095,305,27,1622.85,0,297,0.033534909290819134,0.08852459016393442
CUST-02227,33,Non-binary,Los Angeles,New,CMP-002,Paid Search,2025-02-10,27.69,8997,295,25,3007.56,0,347,0.03278870734689341,0.0847457627118644
CUST-01473,42,Female,Seattle,Growing,CMP-002,Paid Search,2025-02-10,31.93,8982,429,40,7153.91,4,190,0.047762191048764197,0.09324009324009325
CUST-03472,33,Female,Chicago,At Risk,CMP-011,Affiliate,2025-10-10,29.15,8888,201,13,1170.88,3,108,0.022614761476147615,0.06467661691542288
CUST-01860,47,Female,Chicago,New,CMP-006,SMS,2025-05-12,13.37,9035,603,67,7560.9,0,194,0.0667404537908135,0.1111111111111111
CUST-04573,30,Female,New York,New,CMP-008,Paid Search,2025-07-14,31.65,9140,346,26,2613.48,0,91,0.03785557986870897,0.07514450867052024
CUST-02865,46,Female,Chicago,Loyal,CMP-009,Social Media,2025-08-08,35.15,9067,361,32,4874.01,7,13,0.03981471269438624,0.0886426592797784
CUST-02983,67,Male,Houston,At Risk,CMP-002,Paid Search,2025-02-10,31.89,9096,295,17,1682.63,5,23,0.03243183817062445,0.0576271186440678
CUST-01226,58,Female,Seattle,Growing,CMP-012,SMS,2025-11-05,15.61,8939,731,100,9697.16,2,94,0.08177648506544356,0.13679890560875513
CUST-04086,35,Female,Los Angeles,New,CMP-006,SMS,2025-05-12,9.72,8947,593,71,8294.05,0,117,0.06627919973175365,0.11973018549747048
CUST-02855,40,Female,Houston,New,CMP-011,Affiliate,2025-10-10,19.62,9078,282,28,2627.19,0,248,0.031064111037673495,0.09929078014184398
CUST-00112,18,Non-binary,Denver,New,CMP-006,SMS,2025-05-12,13.32,8938,568,60,6024.97,0,191,0.06354889236965765,0.1056338028169014
CUST-03554,42,Female,Chicago,New,CMP-005,Affiliate,2025-04-18,18.77,9108,248,21,1845.71,0,211,0.027228809837505488,0.0846774193548387
CUST-03359,40,Female,Chicago,Loyal,CMP-008,Paid Search,2025-07-14,28.64,8985,505,50,3962.43,2,174,0.0562047857540345,0.09900990099009901
CUST-02325,46,Female,Chicago,New,CMP-003,Social Media,2025-03-05,29.79,9105,225,11,1312.0,0,312,0.02471169686985173,0.04888888888888889
CUST-02810,46,Female,Denver,Growing,CMP-008,Paid Search,2025-07-14,39.25,9034,375,43,5171.14,1,99,0.04150985167146336,0.11466666666666667
CUST-00385,23,Female,Atlanta,Loyal,CMP-012,SMS,2025-11-05,13.38,9174,918,147,23015.43,7,196,0.1000654022236756,0.16013071895424835
CUST-02163,46,Male,Denver,Growing,CMP-008,Paid Search,2025-07-14,31.37,9059,439,38,6820.54,2,162,0.04846009493321558,0.08656036446469248
CUST-00863,37,Male,Denver,New,CMP-001,Email,2025-01-15,14.64,9035,419,40,4188.22,0,295,0.04637520752628666,0.0954653937947494
CUST-04672,23,Male,Seattle,Loyal,CMP-009,Social Media,2025-08-08,36.05,8987,327,28,3662.53,1,5,0.03638589073105597,0.0856269113149847
CUST-00774,40,Female,Seattle,Loyal,CMP-001,Email,2025-01-15,19.7,9084,581,80,8042.48,6,70,0.06395860854249229,0.13769363166953527
CUST-00127,46,Non-binary,Chicago,Loyal,CMP-002,Paid Search,2025-02-10,30.62,9118,519,54,7926.66,11,89,0.05692037727571836,0.10404624277456648
CUST-03123,50,Male,New York,New,CMP-004,Display,2025-03-28,32.64,9016,147,2,222.33,0,357,0.016304347826086956,0.013605442176870748
CUST-00083,43,Male,Houston,New,CMP-004,Display,2025-03-28,36.01,8944,131,5,331.8,0,124,0.014646690518783543,0.03816793893129771
CUST-02793,43,Female,Atlanta,At Risk,CMP-001,Email,2025-01-15,20.66,8955,351,33,3516.2,2,17,0.03919597989949749,0.09401709401709402
CUST-04128,53,Male,Chicago,Growing,CMP-001,Email,2025-01-15,19.79,8857,484,59,6595.91,1,31,0.054646042678107715,0.12190082644628099
CUST-03219,18,Male,Seattle,New,CMP-010,Display,2025-09-16,24.61,9143,138,3,291.26,0,94,0.01509351416384119,0.021739130434782608
CUST-04719,29,Female,Los Angeles,Growing,CMP-006,SMS,2025-05-12,10.16,8964,680,90,11060.42,1,142,0.07585899152164212,0.1323529411764706
CUST-03543,18,Female,New York,Loyal,CMP-003,Social Media,2025-03-05,34.24,9057,354,30,3143.54,9,127,0.039085789996687645,0.0847457627118644
CUST-01301,35,Female,Denver,At Risk,CMP-006,SMS,2025-05-12,10.34,9043,490,44,3256.68,0,175,0.05418555789008073,0.08979591836734693
CUST-02029,30,Male,Los Angeles,New,CMP-009,Social Media,2025-08-08,33.63,9069,209,11,1219.81,0,278,0.023045539750799426,0.05263157894736842
CUST-01484,21,Male,New York,At Risk,CMP-009,Social Media,2025-08-08,39.27,8975,188,10,829.21,1,197,0.02094707520891365,0.05319148936170213
CUST-03406,33,Male,Houston,New,CMP-004,Display,2025-03-28,33.68,9019,148,5,445.08,0,326,0.016409801530103116,0.033783783783783786
CUST-01452,60,Female,Chicago,Growing,CMP-003,Social Media,2025-03-05,37.52,8974,275,21,2383.59,1,29,0.03064408290617339,0.07636363636363637
CUST-03965,51,Male,Los Angeles,Loyal,CMP-012,SMS,2025-11-05,13.71,9040,868,163,29244.4,3,58,0.09601769911504425,0.18778801843317972
CUST-04664,53,Female,Los Angeles,New,CMP-008,Paid Search,2025-07-14,39.4,8974,292,30,4045.37,0,360,0.03253844439491865,0.10273972602739725
CUST-01962,50,Male,Seattle,New,CMP-012,SMS,2025-11-05,11.84,9158,606,64,6188.92,0,222,0.06617165319938852,0.10561056105610561
CUST-01105,26,Male,Atlanta,Growing,CMP-004,Display,2025-03-28,27.67,9011,172,10,972.74,2,93,0.01908778160026634,0.05813953488372093
CUST-00184,18,Male,Chicago,At Risk,CMP-002,Paid Search,2025-02-10,21.58,8886,289,22,2950.39,2,163,0.03252306999774927,0.07612456747404844
CUST-03161,21,Female,Chicago,Growing,CMP-005,Affiliate,2025-04-18,26.92,9034,316,33,5058.69,3,80,0.034978968341819794,0.10443037974683544
CUST-01198,37,Male,Chicago,At Risk,CMP-004,Display,2025-03-28,31.99,8851,119,5,410.89,1,198,0.013444808496215117,0.04201680672268908
CUST-00168,41,Female,Denver,Loyal,CMP-009,Social Media,2025-08-08,43.73,8955,336,29,3941.47,7,24,0.037520938023450585,0.08630952380952381
CUST-02408,37,Female,Houston,Growing,CMP-009,Social Media,2025-08-08,41.72,8949,266,19,3304.98,2,59,0.029723991507430998,0.07142857142857142
CUST-04658,40,Female,Los Angeles,Loyal,CMP-001,Email,2025-01-15,16.92,9043,612,91,11516.05,5,34,0.06767665597699879,0.14869281045751634
CUST-01672,47,Female,New York,New,CMP-008,Paid Search,2025-07-14,25.75,9058,310,22,2231.75,0,215,0.03422389048355045,0.07096774193548387
CUST-02403,48,Female,Chicago,New,CMP-005,Affiliate,2025-04-18,20.32,9066,256,22,2592.05,0,341,0.028237370394881976,0.0859375
CUST-02108,42,Female,Denver,Loyal,CMP-008,Paid Search,2025-07-14,28.77,9092,524,66,10979.2,9,179,0.05763308402991641,0.12595419847328243
CUST-04854,35,Male,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,18.99,8881,443,45,5530.2,9,88,0.049881770070937956,0.10158013544018059
CUST-04731,49,Female,Seattle,New,CMP-007,Email,2025-06-06,27.0,8954,399,34,3114.0,0,164,0.04456109001563547,0.08521303258145363
CUST-04280,35,Male,Houston,Growing,CMP-009,Social Media,2025-08-08,35.66,9046,280,23,2834.55,3,23,0.030952907362370108,0.08214285714285714
CUST-04408,27,Male,Chicago,Growing,CMP-004,Display,2025-03-28,30.39,8900,183,8,713.83,3,33,0.02056179775280899,0.04371584699453552
CUST-00835,27,Female,New York,At Risk,CMP-003,Social Media,2025-03-05,28.95,9105,195,9,730.73,3,39,0.0214168039538715,0.046153846153846156
CUST-00059,46,Female,Los Angeles,Growing,CMP-009,Social Media,2025-08-08,36.84,9032,288,19,3168.56,2,41,0.03188662533215235,0.06597222222222222
CUST-02704,50,Female,Seattle,Growing,CMP-012,SMS,2025-11-05,18.11,8952,687,79,13961.94,2,80,0.0767426273458445,0.11499272197962154
CUST-01367,44,Female,Atlanta,Growing,CMP-006,SMS,2025-05-12,12.4,8977,692,95,11121.99,4,212,0.0770858861535034,0.13728323699421965
CUST-00292,18,Female,Atlanta,Growing,CMP-012,SMS,2025-11-05,14.33,8950,717,112,13636.57,1,29,0.08011173184357542,0.15620641562064155
CUST-04120,54,Non-binary,Seattle,Loyal,CMP-003,Social Media,2025-03-05,39.94,9026,350,33,4989.27,7,125,0.038776866829160206,0.09428571428571429
CUST-01711,23,Non-binary,Los Angeles,At Risk,CMP-010,Display,2025-09-16,30.39,9033,125,4,169.23,5,178,0.013838149009188531,0.032
CUST-01246,20,Female,Chicago,Growing,CMP-012,SMS,2025-11-05,17.21,9089,727,93,12728.93,1,98,0.07998679722741776,0.1279229711141678
CUST-03818,59,Male,Atlanta,New,CMP-004,Display,2025-03-28,32.34,9072,125,7,751.81,0,277,0.013778659611992945,0.056
CUST-02068,40,Female,Denver,New,CMP-002,Paid Search,2025-02-10,26.18,8979,289,27,3401.44,0,221,0.03218621227308163,0.09342560553633218
CUST-01736,49,Non-binary,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,31.08,9019,494,66,13119.69,12,190,0.054773256458587424,0.13360323886639677
CUST-01367,56,Female,Chicago,Loyal,CMP-011,Affiliate,2025-10-10,25.66,9038,437,50,9099.98,9,188,0.048351405178136755,0.11441647597254005
CUST-01908,27,Female,Denver,New,CMP-001,Email,2025-01-15,18.65,9144,418,55,6393.18,0,183,0.045713035870516186,0.13157894736842105
CUST-01351,51,Male,Denver,New,CMP-008,Paid Search,2025-07-14,37.62,8924,328,28,2131.68,0,123,0.03675481846705513,0.08536585365853659
CUST-02988,55,Male,Seattle,Growing,CMP-011,Affiliate,2025-10-10,21.3,8980,344,41,5273.88,0,45,0.03830734966592428,0.11918604651162791
CUST-00836,53,Male,Houston,New,CMP-001,Email,2025-01-15,22.07,8822,384,36,2419.38,0,312,0.043527544774427565,0.09375
CUST-01169,38,Female,New York,Loyal,CMP-007,Email,2025-06-06,22.44,8860,664,116,16728.0,6,136,0.07494356659142212,0.1746987951807229
CUST-04451,40,Female,Houston,New,CMP-001,Email,2025-01-15,17.52,8955,444,37,5192.07,0,358,0.04958123953098827,0.08333333333333333
CUST-02442,41,Male,Denver,New,CMP-003,Social Media,2025-03-05,32.11,8982,197,11,1251.17,0,340,0.021932754397684256,0.05583756345177665
CUST-00705,65,Female,Denver,At Risk,CMP-006,SMS,2025-05-12,14.44,8823,490,40,3620.35,3,68,0.05553666553326533,0.08163265306122448
CUST-00147,39,Female,Seattle,New,CMP-004,Display,2025-03-28,23.84,8908,144,3,300.75,0,335,0.016165244723843737,0.020833333333333332
CUST-02947,44,Female,Houston,New,CMP-002,Paid Search,2025-02-10,25.86,8893,314,26,2615.22,0,191,0.03530866974024514,0.08280254777070063
CUST-04390,18,Male,New York,New,CMP-010,Display,2025-09-16,28.09,9156,170,5,525.23,0,343,0.01856705985146352,0.029411764705882353
CUST-03314,45,Male,Atlanta,New,CMP-003,Social Media,2025-03-05,34.08,8903,229,19,1959.66,0,260,0.025721666853869483,0.08296943231441048
CUST-04518,49,Female,Houston,New,CMP-011,Affiliate,2025-10-10,25.67,8998,265,15,1755.29,0,263,0.02945098910869082,0.05660377358490566
CUST-01720,20,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,31.81,9080,204,12,1801.06,0,260,0.022466960352422908,0.058823529411764705
CUST-00050,58,Male,Los Angeles,New,CMP-007,Email,2025-06-06,26.66,9021,412,38,5166.18,0,307,0.04567121161733732,0.09223300970873786
CUST-03741,65,Non-binary,Denver,New,CMP-009,Social Media,2025-08-08,37.02,8977,239,13,1178.64,0,134,0.026623593628160854,0.05439330543933055
CUST-02215,50,Male,Los Angeles,Growing,CMP-006,SMS,2025-05-12,13.88,9013,738,89,9390.47,0,62,0.08188172639520692,0.12059620596205962
CUST-00447,44,Male,Houston,Loyal,CMP-006,SMS,2025-05-12,13.68,9006,936,173,24060.82,6,207,0.1039307128580946,0.18482905982905984
CUST-04072,43,Male,New York,Growing,CMP-010,Display,2025-09-16,31.85,8910,161,13,1365.35,4,10,0.018069584736251403,0.08074534161490683
CUST-00719,32,Female,Los Angeles,New,CMP-001,Email,2025-01-15,18.77,8974,367,46,2731.37,0,208,0.04089592155114776,0.12534059945504086
CUST-04519,43,Male,Denver,Growing,CMP-010,Display,2025-09-16,31.83,8983,167,8,1016.34,2,134,0.018590671267950575,0.04790419161676647
CUST-00664,54,Male,New York,At Risk,CMP-009,Social Media,2025-08-08,31.69,8909,181,15,1149.1,3,196,0.02031653384218206,0.08287292817679558
CUST-00056,41,Female,Los Angeles,At Risk,CMP-010,Display,2025-09-16,32.43,8925,120,4,337.34,0,200,0.013445378151260505,0.03333333333333333
CUST-02379,32,Female,Los Angeles,New,CMP-006,SMS,2025-05-12,14.78,9056,562,62,5537.48,0,117,0.06205830388692579,0.1103202846975089
CUST-02719,46,Female,New York,New,CMP-005,Affiliate,2025-04-18,21.49,9122,262,14,1439.36,0,118,0.028721771541328656,0.05343511450381679
CUST-01049,47,Male,New York,New,CMP-007,Email,2025-06-06,26.97,9083,405,48,4104.39,0,192,0.04458879224925685,0.11851851851851852
CUST-00629,20,Male,New York,New,CMP-008,Paid Search,2025-07-14,24.56,9021,330,28,2408.43,0,204,0.03658131027602261,0.08484848484848485
CUST-03861,52,Male,Seattle,Growing,CMP-012,SMS,2025-11-05,14.74,8907,689,97,17702.45,4,6,0.07735488941282137,0.14078374455732948
CUST-04484,28,Male,Chicago,Growing,CMP-011,Affiliate,2025-10-10,19.39,9054,330,25,2194.54,3,93,0.03644797879390325,0.07575757575757576
CUST-02830,28,Male,New York,New,CMP-001,Email,2025-01-15,14.89,9028,417,51,9003.02,0,359,0.046189632255206024,0.1223021582733813
CUST-03529,51,Male,Chicago,Growing,CMP-002,Paid Search,2025-02-10,29.92,8957,388,31,2601.28,3,111,0.04331807524840907,0.07989690721649484
CUST-01538,33,Female,Chicago,Growing,CMP-012,SMS,2025-11-05,16.9,8890,684,101,10038.86,1,73,0.07694038245219348,0.1476608187134503
CUST-03993,19,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,25.49,9044,288,15,1065.36,0,311,0.03184431667403804,0.052083333333333336
CUST-03529,20,Male,Denver,Loyal,CMP-007,Email,2025-06-06,20.11,9098,591,105,15168.89,7,123,0.06495933172125742,0.17766497461928935
CUST-03909,40,Female,New York,New,CMP-001,Email,2025-01-15,21.56,9123,414,42,1470.0,0,348,0.045379809273265376,0.10144927536231885
CUST-04848,18,Male,Houston,At Risk,CMP-002,Paid Search,2025-02-10,28.81,9094,252,20,2094.7,1,84,0.027710578403342862,0.07936507936507936
CUST-04937,43,Female,New York,New,CMP-005,Affiliate,2025-04-18,19.39,8963,280,16,1305.06,0,248,0.031239540332477965,0.05714285714285714
CUST-02576,48,Female,New York,Loyal,CMP-009,Social Media,2025-08-08,42.29,9019,331,37,6334.31,8,91,0.036700299368000885,0.11178247734138973
CUST-04624,40,Male,Atlanta,At Risk,CMP-010,Display,2025-09-16,37.52,9010,120,6,718.41,2,77,0.013318534961154272,0.05
CUST-03447,33,Female,Chicago,At Risk,CMP-011,Affiliate,2025-10-10,28.59,8964,239,16,1190.56,1,122,0.026662204373047747,0.06694560669456066
CUST-01644,34,Male,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,28.99,8945,358,37,6436.47,5,112,0.040022358859698154,0.10335195530726257
CUST-01256,30,Male,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,34.87,9025,336,39,4859.32,8,74,0.037229916897506925,0.11607142857142858
CUST-04480,55,Female,Atlanta,Loyal,CMP-007,Email,2025-06-06,24.01,9190,614,94,17916.88,3,101,0.06681175190424374,0.15309446254071662
CUST-03546,47,Female,Houston,Loyal,CMP-007,Email,2025-06-06,20.95,8941,631,104,17923.54,8,13,0.07057376132423666,0.1648177496038035
CUST-00310,44,Male,Atlanta,New,CMP-001,Email,2025-01-15,20.9,9239,372,37,2634.33,0,179,0.04026409784608724,0.09946236559139784
CUST-02185,31,Male,Atlanta,Growing,CMP-006,SMS,2025-05-12,11.59,9032,697,102,16704.31,3,147,0.07717006200177148,0.14634146341463414
CUST-03512,47,Non-binary,Atlanta,Growing,CMP-011,Affiliate,2025-10-10,29.24,9091,322,25,3016.74,2,145,0.03541964580354196,0.07763975155279502
CUST-04064,38,Male,Chicago,At Risk,CMP-002,Paid Search,2025-02-10,26.43,9177,304,18,1467.33,0,113,0.033126293995859216,0.05921052631578947
CUST-04477,54,Male,New York,Growing,CMP-010,Display,2025-09-16,23.68,9138,178,7,1008.72,4,77,0.019479098270956445,0.03932584269662921
CUST-03889,47,Male,New York,Growing,CMP-006,SMS,2025-05-12,13.82,8849,692,91,14025.68,3,118,0.07820092665837948,0.1315028901734104
CUST-03573,36,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,22.78,9001,665,91,10935.83,8,171,0.07388067992445284,0.1368421052631579
CUST-02496,28,Male,Houston,New,CMP-008,Paid Search,2025-07-14,25.29,8941,317,20,2476.64,0,236,0.03545464713119338,0.06309148264984227
CUST-01915,48,Non-binary,Houston,New,CMP-009,Social Media,2025-08-08,43.91,9044,230,11,1126.52,0,349,0.0254312251216276,0.04782608695652174
CUST-04495,35,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,29.27,8997,371,37,4316.38,1,133,0.041235967544737136,0.09973045822102426
CUST-02410,52,Female,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,31.04,8941,359,30,3145.2,2,217,0.04015210826529471,0.08356545961002786
CUST-03371,30,Female,Seattle,New,CMP-004,Display,2025-03-28,26.37,8966,151,7,748.07,0,352,0.016841400847646664,0.046357615894039736
CUST-04596,39,Non-binary,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,29.92,9014,343,33,2716.75,2,208,0.038051919236742844,0.09620991253644315
CUST-01258,45,Male,Denver,Growing,CMP-001,Email,2025-01-15,21.41,9192,497,68,6756.77,2,30,0.05406875543951262,0.13682092555331993
CUST-03504,45,Male,Houston,New,CMP-009,Social Media,2025-08-08,41.44,8867,225,11,670.55,0,94,0.02537498590278561,0.04888888888888889
CUST-03514,44,Male,Los Angeles,Growing,CMP-007,Email,2025-06-06,21.3,9012,474,47,6977.93,1,213,0.0525965379494008,0.09915611814345991
CUST-01717,26,Male,New York,Loyal,CMP-002,Paid Search,2025-02-10,26.01,9128,479,69,11424.58,10,15,0.05247589833479404,0.1440501043841336
CUST-00004,20,Female,Houston,New,CMP-002,Paid Search,2025-02-10,23.04,8998,327,33,3536.1,0,202,0.0363414092020449,0.10091743119266056
CUST-01462,48,Female,Chicago,At Risk,CMP-012,SMS,2025-11-05,11.29,9024,494,34,2570.78,3,27,0.05474290780141844,0.06882591093117409
CUST-03828,45,Female,Atlanta,At Risk,CMP-001,Email,2025-01-15,21.12,9000,351,24,1944.26,2,188,0.039,0.06837606837606838
CUST-00555,46,Male,New York,Growing,CMP-001,Email,2025-01-15,15.13,8907,489,60,7095.17,0,179,0.0549006399461098,0.12269938650306748
CUST-01692,53,Female,Houston,New,CMP-001,Email,2025-01-15,23.1,9179,378,37,4056.08,0,131,0.04118095653121255,0.09788359788359788
CUST-02423,45,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,26.36,9094,398,48,3782.59,4,43,0.04376511985924786,0.12060301507537688
CUST-00445,34,Male,Chicago,Loyal,CMP-012,SMS,2025-11-05,18.03,8861,951,153,24917.53,5,113,0.10732422977090622,0.1608832807570978
CUST-03022,38,Female,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,27.56,9054,368,36,6352.88,11,185,0.0406450187762315,0.09782608695652174
CUST-00132,22,Male,Denver,Loyal,CMP-010,Display,2025-09-16,23.23,8998,211,14,2490.99,7,65,0.023449655478995333,0.06635071090047394
CUST-00952,39,Female,New York,Growing,CMP-009,Social Media,2025-08-08,33.08,9133,278,21,3838.8,2,165,0.03043906711923793,0.07553956834532374
CUST-00718,54,Male,Denver,Loyal,CMP-003,Social Media,2025-03-05,38.81,9130,373,31,5249.78,6,153,0.04085432639649507,0.08310991957104558
CUST-04308,30,Female,Los Angeles,New,CMP-001,Email,2025-01-15,20.13,9158,391,42,5143.05,0,98,0.04269491155274077,0.10741687979539642
CUST-02253,49,Female,Denver,Loyal,CMP-006,SMS,2025-05-12,14.3,8922,891,150,29294.57,6,19,0.09986550100874243,0.16835016835016836
CUST-00440,25,Male,Atlanta,New,CMP-001,Email,2025-01-15,16.98,8953,372,37,3093.79,0,215,0.04155031832905171,0.09946236559139784
CUST-04473,53,Female,Denver,Loyal,CMP-002,Paid Search,2025-02-10,32.48,9072,500,69,13055.55,7,208,0.05511463844797178,0.138
CUST-01745,36,Female,Houston,At Risk,CMP-006,SMS,2025-05-12,10.2,8986,513,55,2543.84,2,151,0.0570888048074783,0.10721247563352826
CUST-02746,27,Male,Atlanta,New,CMP-010,Display,2025-09-16,23.71,8985,144,6,491.45,0,198,0.016026711185308847,0.041666666666666664
