customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
CUST-00528,51,2,11899.87,3,2,3,8,Occasional
CUST-00529,202,3,10043.73,1,3,2,6,Occasional
CUST-00530,51,3,8700.23,3,3,2,8,Occasional
CUST-00531,1,5,23363.12,4,4,4,12,Champions
CUST-00532,27,3,9591.26,4,3,2,9,Growing
CUST-00533,90,3,12512.07,2,3,3,8,Occasional
CUST-00534,27,1,708.08,4,1,1,6,Occasional
CUST-00535,153,5,21594.22,2,4,4,10,Growing
CUST-00536,1,2,24740.09,4,2,4,10,Growing
CUST-00537,202,1,1491.51,1,1,1,3,At Risk
CUST-00538,27,4,23738.31,4,4,4,12,Champions
CUST-00539,115,2,19669.43,2,2,4,8,Occasional
CUST-00540,1,2,7988.89,4,2,2,8,Occasional
CUST-00541,51,3,9244.79,3,3,2,8,Occasional
CUST-00542,1,2,10621.8,4,2,3,9,Growing
CUST-00543,51,4,33362.18,3,4,4,11,Champions
CUST-00544,115,3,23492.920000000002,2,3,4,9,Growing
CUST-00545,27,2,8140.790000000001,4,2,2,8,Occasional
CUST-00547,1,5,35210.7,4,4,4,12,Champions
CUST-00548,1,3,11213.19,4,3,3,10,Growing
CUST-00550,153,2,11386.27,2,2,3,7,Occasional
CUST-00551,27,5,9309.529999999999,4,4,2,10,Growing
CUST-00552,27,3,8788.09,4,3,2,9,Growing
CUST-00553,178,3,10836.490000000002,1,3,3,7,Occasional
CUST-00554,1,3,18511.489999999998,4,3,3,10,Growing
CUST-00555,295,1,10525.02,1,1,3,5,At Risk
CUST-00558,90,3,2879.3999999999996,2,3,1,6,Occasional
CUST-00559,115,3,25778.18,2,3,4,9,Growing
CUST-00560,1,3,11461.029999999999,4,3,3,10,Growing
CUST-00561,90,2,12022.119999999999,2,2,3,7,Occasional
CUST-00562,1,5,34361.44,4,4,4,12,Champions
CUST-00563,223,2,5117.41,1,2,2,5,At Risk
CUST-00564,1,3,30135.019999999997,4,3,4,11,Champions
CUST-00565,178,2,11585.54,1,2,3,6,Occasional
CUST-00566,1,3,25511.85,4,3,4,11,Champions
CUST-00567,1,4,16470.46,4,4,3,11,Champions
CUST-00568,27,2,2485.88,4,2,1,7,Occasional
CUST-00569,27,2,6163.05,4,2,2,8,Occasional
CUST-00570,1,3,25426.22,4,3,4,11,Champions
CUST-00571,1,2,36116.96,4,2,4,10,Growing
CUST-00572,246,1,2017.9,1,1,1,3,At Risk
CUST-00573,27,3,8070.84,4,3,2,9,Growing
CUST-00574,115,3,4964.54,2,3,2,7,Occasional
CUST-00575,1,5,27391.48,4,4,4,12,Champions
CUST-00577,27,2,7767.07,4,2,2,8,Occasional
CUST-00578,295,1,3788.49,1,1,1,3,At Risk
CUST-00579,51,2,3557.9900000000002,3,2,1,6,Occasional
CUST-00580,51,4,21614.19,3,4,4,11,Champions
CUST-00581,246,1,4928.51,1,1,2,4,At Risk
CUST-00582,153,6,27425.309999999998,2,4,4,10,Growing
CUST-00584,27,3,6439.72,4,3,2,9,Growing
CUST-00586,1,2,12372.029999999999,4,2,3,9,Growing
CUST-00587,90,5,31656.67,2,4,4,10,Growing
CUST-00588,1,3,40315.060000000005,4,3,4,11,Champions
CUST-00589,1,3,31953.230000000003,4,3,4,11,Champions
CUST-00590,90,2,5691.39,2,2,2,6,Occasional
CUST-00592,1,2,18481.47,4,2,3,9,Growing
CUST-00593,1,3,24527.14,4,3,4,11,Champions
CUST-00594,1,1,37681.32,4,1,4,9,Growing
CUST-00595,202,3,11106.82,1,3,3,7,Occasional
CUST-00596,27,2,2558.0099999999998,4,2,1,7,Occasional
CUST-00597,27,2,14188.67,4,2,3,9,Growing
CUST-00598,115,3,16076.35,2,3,3,8,Occasional
CUST-00599,51,4,25518.0,3,4,4,11,Champions
CUST-00600,202,1,10939.470000000001,1,1,3,5,At Risk
CUST-00601,51,3,7156.54,3,3,2,8,Occasional
CUST-00602,90,3,18170.75,2,3,3,8,Occasional
CUST-00603,51,3,19220.13,3,3,4,10,Growing
CUST-00604,153,2,13400.779999999999,2,2,3,7,Occasional
CUST-00605,51,2,2646.99,3,2,1,6,Occasional
CUST-00606,1,2,4690.81,4,2,1,7,Occasional
CUST-00607,1,3,12959.13,4,3,3,10,Growing
CUST-00608,27,3,26651.9,4,3,4,11,Champions
CUST-00609,27,2,4481.72,4,2,1,7,Occasional
CUST-00610,223,2,3625.44,1,2,1,4,At Risk
CUST-00611,90,2,16686.989999999998,2,2,3,7,Occasional
CUST-00612,115,2,16016.170000000002,2,2,3,7,Occasional
CUST-00614,153,4,33188.36,2,4,4,10,Growing
CUST-00615,1,2,37532.479999999996,4,2,4,10,Growing
CUST-00618,202,2,4311.58,1,2,1,4,At Risk
CUST-00619,27,3,9146.99,4,3,2,9,Growing
CUST-00620,27,1,12756.66,4,1,3,8,Occasional
CUST-00621,178,2,5794.049999999999,1,2,2,5,At Risk
CUST-00622,27,7,33883.94,4,4,4,12,Champions
CUST-00623,1,2,18782.670000000002,4,2,3,9,Growing
CUST-00624,115,4,21588.6,2,4,4,10,Growing
CUST-00626,90,2,4593.11,2,2,1,5,At Risk
CUST-00627,153,2,6154.91,2,2,2,6,Occasional
CUST-00628,153,2,14627.9,2,2,3,7,Occasional
CUST-00629,115,4,11555.69,2,4,3,9,Growing
CUST-00630,269,1,2287.52,1,1,1,3,At Risk
CUST-00631,90,4,14295.19,2,4,3,9,Growing
CUST-00632,115,1,1015.97,2,1,1,4,At Risk
CUST-00633,90,2,2366.84,2,2,1,5,At Risk
CUST-00634,1,2,14780.34,4,2,3,9,Growing
CUST-00635,115,3,20308.93,2,3,4,9,Growing
CUST-00636,115,1,1744.57,2,1,1,4,At Risk
CUST-00637,1,2,6499.33,4,2,2,8,Occasional
CUST-00638,202,2,2196.5099999999998,1,2,1,4,At Risk
CUST-00639,153,1,7178.05,2,1,2,5,At Risk
CUST-00640,153,3,16386.309999999998,2,3,3,8,Occasional
CUST-00641,1,1,32983.11,4,1,4,9,Growing
CUST-00642,27,3,7728.75,4,3,2,9,Growing
CUST-00643,178,1,33821.899999999994,1,1,4,6,Occasional
CUST-00644,223,1,527.62,1,1,1,3,At Risk
CUST-00645,27,2,11429.580000000002,4,2,3,9,Growing
CUST-00646,1,4,13609.45,4,4,3,11,Champions
CUST-00647,27,3,67199.66,4,3,4,11,Champions
CUST-00648,90,4,20228.62,2,4,4,10,Growing
CUST-00649,115,1,1683.02,2,1,1,4,At Risk
CUST-00650,1,3,24697.090000000004,4,3,4,11,Champions
CUST-00651,153,1,9116.21,2,1,2,5,At Risk
CUST-00652,27,2,6253.91,4,2,2,8,Occasional
CUST-00654,246,2,6890.070000000001,1,2,2,5,At Risk
CUST-00655,51,2,2602.72,3,2,1,6,Occasional
CUST-00656,90,2,9086.05,2,2,2,6,Occasional
CUST-00657,51,2,4193.51,3,2,1,6,Occasional
CUST-00658,51,5,17401.74,3,4,3,10,Growing
CUST-00659,153,1,16276.6,2,1,3,6,Occasional
CUST-00661,1,3,6947.58,4,3,2,9,Growing
CUST-00662,90,3,9895.55,2,3,2,7,Occasional
CUST-00663,115,1,4187.98,2,1,1,4,At Risk
CUST-00664,90,4,23665.33,2,4,4,10,Growing
CUST-00665,178,1,5896.28,1,1,2,4,At Risk
CUST-00666,202,3,16876.15,1,3,3,7,Occasional
CUST-00667,295,1,10339.94,1,1,2,4,At Risk
CUST-00668,223,1,303.02,1,1,1,3,At Risk
CUST-00669,1,3,34790.1,4,3,4,11,Champions
CUST-00670,27,1,3197.71,4,1,1,6,Occasional
CUST-00671,27,4,30287.010000000002,4,4,4,12,Champions
CUST-00672,51,2,6377.72,3,2,2,7,Occasional
CUST-00673,153,3,23434.21,2,3,4,9,Growing
CUST-00674,51,6,15341.43,3,4,3,10,Growing
CUST-00675,246,1,738.11,1,1,1,3,At Risk
CUST-00676,51,3,8209.55,3,3,2,8,Occasional
CUST-00677,153,2,11111.23,2,2,3,7,Occasional
CUST-00678,51,2,4798.41,3,2,1,6,Occasional
CUST-00679,202,1,1075.6,1,1,1,3,At Risk
CUST-00680,51,3,9852.82,3,3,2,8,Occasional
CUST-00681,1,2,9092.11,4,2,2,8,Occasional
CUST-00682,246,1,1015.06,1,1,1,3,At Risk
CUST-00683,1,2,18903.12,4,2,3,9,Growing
CUST-00684,202,2,13547.57,1,2,3,6,Occasional
CUST-00685,51,2,2815.4,3,2,1,6,Occasional
CUST-00686,27,3,9335.539999999999,4,3,2,9,Growing
CUST-00687,1,2,29799.45,4,2,4,10,Growing
CUST-00688,178,1,15682.35,1,1,3,5,At Risk
CUST-00691,1,1,43327.44,4,1,4,9,Growing
CUST-00693,178,1,11798.14,1,1,3,5,At Risk
CUST-00694,153,3,16727.65,2,3,3,8,Occasional
CUST-00695,115,3,10648.55,2,3,3,8,Occasional
CUST-00696,115,5,27390.57,2,4,4,10,Growing
CUST-00697,27,1,7979.82,4,1,2,7,Occasional
CUST-00698,115,2,9007.89,2,2,2,6,Occasional
CUST-00699,51,4,16746.27,3,4,3,10,Growing
CUST-00700,90,3,11216.03,2,3,3,8,Occasional
CUST-00701,51,2,11240.539999999999,3,2,3,8,Occasional
CUST-00702,178,3,12105.86,1,3,3,7,Occasional
CUST-00703,51,4,42314.13,3,4,4,11,Champions
CUST-00704,153,2,3653.4799999999996,2,2,1,5,At Risk
CUST-00705,178,1,3620.35,1,1,1,3,At Risk
CUST-00706,223,1,1040.12,1,1,1,3,At Risk
CUST-00707,295,1,2151.57,1,1,1,3,At Risk
CUST-00708,153,3,10176.27,2,3,2,7,Occasional
CUST-00709,51,2,4022.27,3,2,1,6,Occasional
CUST-00710,90,3,15682.45,2,3,3,8,Occasional
CUST-00712,90,2,7809.400000000001,2,2,2,6,Occasional
CUST-00713,115,1,3370.85,2,1,1,4,At Risk
CUST-00714,202,3,9937.25,1,3,2,6,Occasional
CUST-00715,1,4,18975.34,4,4,3,11,Champions
CUST-00716,178,1,7637.43,1,1,2,4,At Risk
CUST-00717,178,2,18192.96,1,2,3,6,Occasional
CUST-00718,27,3,8139.51,4,3,2,9,Growing
CUST-00719,202,3,19054.309999999998,1,3,4,8,Occasional
CUST-00720,246,1,2280.02,1,1,1,3,At Risk
CUST-00721,51,3,15012.970000000001,3,3,3,9,Growing
CUST-00722,178,2,8550.130000000001,1,2,2,5,At Risk
CUST-00723,51,5,25915.47,3,4,4,11,Champions
CUST-00724,90,2,6230.79,2,2,2,6,Occasional
CUST-00725,115,2,5202.8099999999995,2,2,2,6,Occasional
CUST-00726,115,1,3564.09,2,1,1,4,At Risk
CUST-00727,269,1,2249.16,1,1,1,3,At Risk
CUST-00728,27,2,9517.43,4,2,2,8,Occasional
CUST-00729,1,1,31352.870000000003,4,1,4,9,Growing
CUST-00730,27,1,1268.22,4,1,1,6,Occasional
CUST-00732,51,2,10684.02,3,2,3,8,Occasional
CUST-00733,1,4,49592.56,4,4,4,12,Champions
CUST-00734,269,1,7968.6,1,1,2,4,At Risk
CUST-00735,1,3,42267.16,4,3,4,11,Champions
CUST-00736,1,4,19398.93,4,4,4,12,Champions
CUST-00737,115,1,1519.03,2,1,1,4,At Risk
CUST-00738,1,1,20964.94,4,1,4,9,Growing
CUST-00739,223,1,1440.68,1,1,1,3,At Risk
CUST-00740,1,3,30921.57,4,3,4,11,Champions
CUST-00741,27,3,12807.619999999999,4,3,3,10,Growing
CUST-00744,1,1,10626.34,4,1,3,8,Occasional
CUST-00746,27,4,10368.279999999999,4,4,3,11,Champions
CUST-00747,90,1,2369.36,2,1,1,4,At Risk
CUST-00748,27,2,10157.95,4,2,2,8,Occasional
CUST-00749,1,3,10720.810000000001,4,3,3,10,Growing
CUST-00750,51,3,6660.2,3,3,2,8,Occasional
CUST-00752,153,1,2263.4,2,1,1,4,At Risk
CUST-00753,1,1,7567.02,4,1,2,7,Occasional
CUST-00754,51,2,3243.6299999999997,3,2,1,6,Occasional
CUST-00755,202,1,4384.15,1,1,1,3,At Risk
CUST-00756,115,2,24729.27,2,2,4,8,Occasional
CUST-00757,1,4,20442.24,4,4,4,12,Champions
CUST-00758,115,3,4448.34,2,3,1,6,Occasional
CUST-00759,27,3,31900.38,4,3,4,11,Champions
CUST-00760,115,2,15342.699999999999,2,2,3,7,Occasional
CUST-00761,153,3,27800.33,2,3,4,9,Growing
CUST-00762,51,1,599.86,3,1,1,5,At Risk
CUST-00763,246,1,3182.29,1,1,1,3,At Risk
CUST-00764,246,1,686.17,1,1,1,3,At Risk
CUST-00765,27,3,5377.73,4,3,2,9,Growing
CUST-00766,1,5,33373.19,4,4,4,12,Champions
CUST-00767,115,3,12978.35,2,3,3,8,Occasional
CUST-00768,51,1,649.06,3,1,1,5,At Risk
CUST-00770,223,1,1753.63,1,1,1,3,At Risk
CUST-00771,27,1,8505.96,4,1,2,7,Occasional
CUST-00772,90,1,1356.91,2,1,1,4,At Risk
CUST-00773,269,2,10661.130000000001,1,2,3,6,Occasional
CUST-00774,1,4,50761.11,4,4,4,12,Champions
CUST-00775,51,3,11236.349999999999,3,3,3,9,Growing
CUST-00776,1,4,33937.9,4,4,4,12,Champions
CUST-00777,178,1,7046.03,1,1,2,4,At Risk
CUST-00778,1,3,24068.73,4,3,4,11,Champions
CUST-00779,295,1,13055.75,1,1,3,5,At Risk
CUST-00780,51,1,917.07,3,1,1,5,At Risk
CUST-00781,269,1,4144.81,1,1,1,3,At Risk
CUST-00782,51,3,16390.1,3,3,3,9,Growing
CUST-00783,1,4,53729.16,4,4,4,12,Champions
CUST-00784,27,3,20256.239999999998,4,3,4,11,Champions
CUST-00785,27,2,3936.3900000000003,4,2,1,7,Occasional
CUST-00786,153,2,18087.32,2,2,3,7,Occasional
CUST-00787,1,4,46319.52,4,4,4,12,Champions
CUST-00788,1,1,5943.51,4,1,2,7,Occasional
CUST-00789,1,3,9929.64,4,3,2,9,Growing
CUST-00792,178,2,28301.32,1,2,4,7,Occasional
CUST-00793,27,2,6579.759999999999,4,2,2,8,Occasional
CUST-00794,1,3,11806.11,4,3,3,10,Growing
CUST-00795,90,3,16709.84,2,3,3,8,Occasional
CUST-00796,115,2,6431.06,2,2,2,6,Occasional
CUST-00797,115,4,29567.83,2,4,4,10,Growing
CUST-00798,269,2,17657.61,1,2,3,6,Occasional
CUST-00799,115,4,24040.36,2,4,4,10,Growing
CUST-00800,223,1,289.66,1,1,1,3,At Risk
CUST-00801,51,3,25348.329999999998,3,3,4,10,Growing
CUST-00802,90,2,9968.390000000001,2,2,2,6,Occasional
CUST-00803,51,2,16933.690000000002,3,2,3,8,Occasional
CUST-00804,1,3,26229.55,4,3,4,11,Champions
CUST-00805,90,2,6818.42,2,2,2,6,Occasional
CUST-00806,51,2,7283.73,3,2,2,7,Occasional
CUST-00807,1,4,20746.39,4,4,4,12,Champions
CUST-00808,51,3,10374.96,3,3,3,9,Growing
CUST-00809,1,1,30691.14,4,1,4,9,Growing
CUST-00810,1,3,14689.61,4,3,3,10,Growing
CUST-00811,27,2,3733.9700000000003,4,2,1,7,Occasional
CUST-00812,27,5,33361.76,4,4,4,12,Champions
CUST-00813,90,1,794.72,2,1,1,4,At Risk
CUST-00814,178,2,13371.51,1,2,3,6,Occasional
CUST-00815,51,2,8278.7,3,2,2,7,Occasional
CUST-00816,115,3,9268.0,2,3,2,7,Occasional
CUST-00817,178,2,37260.35999999999,1,2,4,7,Occasional
CUST-00818,1,7,30176.09,4,4,4,12,Champions
CUST-00820,51,4,28480.55,3,4,4,11,Champions
CUST-00821,1,2,6300.14,4,2,2,8,Occasional
CUST-00822,27,3,31820.769999999997,4,3,4,11,Champions
CUST-00823,51,3,5781.03,3,3,2,8,Occasional
CUST-00825,90,4,31739.989999999998,2,4,4,10,Growing
CUST-00826,51,3,3659.7300000000005,3,3,1,7,Occasional
CUST-00827,51,3,13771.84,3,3,3,9,Growing
CUST-00828,115,1,1636.38,2,1,1,4,At Risk
CUST-00829,27,3,23800.18,4,3,4,11,Champions
CUST-00830,202,2,23224.06,1,2,4,7,Occasional
CUST-00831,1,3,12861.49,4,3,3,10,Growing
CUST-00832,51,2,14799.01,3,2,3,8,Occasional
CUST-00833,1,3,20417.42,4,3,4,11,Champions
CUST-00834,1,3,14380.08,4,3,3,10,Growing
CUST-00835,1,2,6148.67,4,2,2,8,Occasional
CUST-00836,246,3,9141.21,1,3,2,6,Occasional
CUST-00837,90,1,8409.83,2,1,2,5,At Risk
CUST-00838,51,1,1945.43,3,1,1,5,At Risk
CUST-00839,51,2,16595.59,3,2,3,8,Occasional
CUST-00840,202,2,10807.66,1,2,3,6,Occasional
CUST-00841,1,2,9196.17,4,2,2,8,Occasional
CUST-00842,27,3,9937.0,4,3,2,9,Growing
CUST-00843,115,1,18813.2,2,1,3,6,Occasional
CUST-00844,178,3,20040.19,1,3,4,8,Occasional
CUST-00845,295,1,14437.98,1,1,3,5,At Risk
CUST-00846,27,6,25461.22,4,4,4,12,Champions
CUST-00847,51,2,1871.07,3,2,1,6,Occasional
CUST-00848,202,2,5977.69,1,2,2,5,At Risk
CUST-00849,115,4,16170.84,2,4,3,9,Growing
CUST-00850,1,3,13944.369999999999,4,3,3,10,Growing
CUST-00851,27,2,5227.18,4,2,2,8,Occasional
CUST-00852,178,2,9615.02,1,2,2,5,At Risk
CUST-00853,115,3,18653.6,2,3,3,8,Occasional
CUST-00854,27,2,12616.74,4,2,3,9,Growing
CUST-00856,269,1,2612.37,1,1,1,3,At Risk
CUST-00857,115,3,7395.719999999999,2,3,2,7,Occasional
CUST-00858,27,6,30586.5,4,4,4,12,Champions
CUST-00859,90,1,2251.36,2,1,1,4,At Risk
CUST-00860,27,1,6771.39,4,1,2,7,Occasional
CUST-00861,178,2,8055.13,1,2,2,5,At Risk
CUST-00862,115,2,19406.29,2,2,4,8,Occasional
CUST-00863,1,3,18250.78,4,3,3,10,Growing
CUST-00864,90,4,28232.989999999998,2,4,4,10,Growing
CUST-00865,27,1,5001.99,4,1,2,7,Occasional
CUST-00866,1,4,26690.96,4,4,4,12,Champions
CUST-00867,153,2,13416.130000000001,2,2,3,7,Occasional
CUST-00868,178,2,19135.74,1,2,4,7,Occasional
CUST-00869,27,2,11530.92,4,2,3,9,Growing
CUST-00870,202,1,524.57,1,1,1,3,At Risk
CUST-00872,27,3,3498.92,4,3,1,8,Occasional
CUST-00873,51,3,8531.32,3,3,2,8,Occasional
CUST-00874,51,2,2745.79,3,2,1,6,Occasional
CUST-00875,27,2,9850.98,4,2,2,8,Occasional
CUST-00876,51,4,16067.49,3,4,3,10,Growing
CUST-00877,202,2,9003.179999999998,1,2,2,5,At Risk
CUST-00878,269,1,4105.34,1,1,1,3,At Risk
CUST-00879,51,6,14158.89,3,4,3,10,Growing
CUST-00880,115,3,6626.43,2,3,2,7,Occasional
CUST-00881,223,2,4076.29,1,2,1,4,At Risk
CUST-00882,223,1,3416.37,1,1,1,3,At Risk
CUST-00883,51,2,2714.7799999999997,3,2,1,6,Occasional
CUST-00884,27,3,21600.44,4,3,4,11,Champions
CUST-00885,115,2,10026.77,2,2,2,6,Occasional
CUST-00886,90,2,15112.06,2,2,3,7,Occasional
CUST-00887,202,1,9800.3,1,1,2,4,At Risk
CUST-00888,246,1,1656.53,1,1,1,3,At Risk
CUST-00889,178,2,15926.52,1,2,3,6,Occasional
CUST-00890,202,2,3255.57,1,2,1,4,At Risk
CUST-00891,51,2,861.9000000000001,3,2,1,6,Occasional
CUST-00894,1,4,30099.66,4,4,4,12,Champions
CUST-00895,115,4,22450.02,2,4,4,10,Growing
CUST-00896,51,1,1401.57,3,1,1,5,At Risk
CUST-00897,1,2,7094.320000000001,4,2,2,8,Occasional
CUST-00898,1,4,39891.36,4,4,4,12,Champions
CUST-00899,1,2,13888.58,4,2,3,9,Growing
CUST-00900,223,3,10915.93,1,3,3,7,Occasional
CUST-00901,246,2,18466.21,1,2,3,6,Occasional
CUST-00902,90,3,17174.53,2,3,3,8,Occasional
CUST-00903,1,3,18725.76,4,3,3,10,Growing
CUST-00904,1,5,15416.53,4,4,3,11,Champions
CUST-00905,27,1,8198.69,4,1,2,7,Occasional
CUST-00906,27,2,23907.68,4,2,4,10,Growing
CUST-00907,202,3,17648.78,1,3,3,7,Occasional
CUST-00908,115,3,4828.37,2,3,1,6,Occasional
CUST-00909,27,2,2218.26,4,2,1,7,Occasional
CUST-00910,27,3,9583.96,4,3,2,9,Growing
CUST-00911,202,1,3327.66,1,1,1,3,At Risk
CUST-00912,1,3,7951.37,4,3,2,9,Growing
CUST-00913,1,3,18862.28,4,3,3,10,Growing
CUST-00914,115,1,10302.64,2,1,2,5,At Risk
CUST-00915,153,3,10397.01,2,3,3,8,Occasional
CUST-00916,1,3,31433.36,4,3,4,11,Champions
CUST-00917,178,2,11967.970000000001,1,2,3,6,Occasional
CUST-00918,90,3,9686.300000000001,2,3,2,7,Occasional
CUST-00919,90,1,793.52,2,1,1,4,At Risk
CUST-00921,115,3,15037.24,2,3,3,8,Occasional
CUST-00922,202,1,8713.91,1,1,2,4,At Risk
CUST-00923,1,2,14407.16,4,2,3,9,Growing
CUST-00924,115,2,6408.34,2,2,2,6,Occasional
CUST-00925,153,1,11080.19,2,1,3,6,Occasional
CUST-00926,115,2,5298.209999999999,2,2,2,6,Occasional
CUST-00927,27,6,22568.559999999998,4,4,4,12,Champions
CUST-00928,115,1,5045.69,2,1,2,5,At Risk
CUST-00929,90,2,12145.52,2,2,3,7,Occasional
CUST-00930,269,1,9272.52,1,1,2,4,At Risk
CUST-00931,51,2,14730.829999999998,3,2,3,8,Occasional
CUST-00932,27,3,5771.610000000001,4,3,2,9,Growing
CUST-00934,27,3,8556.08,4,3,2,9,Growing
CUST-00935,90,2,13681.8,2,2,3,7,Occasional
CUST-00936,90,1,4980.46,2,1,2,5,At Risk
CUST-00937,27,2,12366.810000000001,4,2,3,9,Growing
CUST-00938,295,1,2747.3,1,1,1,3,At Risk
CUST-00939,51,3,32052.95,3,3,4,10,Growing
CUST-00940,90,4,16143.79,2,4,3,9,Growing
CUST-00941,51,3,7345.79,3,3,2,8,Occasional
CUST-00942,27,2,2042.6,4,2,1,7,Occasional
CUST-00943,115,2,12080.58,2,2,3,7,Occasional
CUST-00944,115,3,8017.58,2,3,2,7,Occasional
CUST-00945,246,2,13326.960000000001,1,2,3,6,Occasional
CUST-00946,1,2,38056.94,4,2,4,10,Growing
CUST-00947,27,2,5001.75,4,2,2,8,Occasional
CUST-00949,295,1,17408.05,1,1,3,5,At Risk
CUST-00950,153,2,14818.92,2,2,3,7,Occasional
CUST-00951,1,2,14581.599999999999,4,2,3,9,Growing
CUST-00952,1,4,15384.259999999998,4,4,3,11,Champions
CUST-00954,178,2,14343.91,1,2,3,6,Occasional
CUST-00955,51,4,15334.19,3,4,3,10,Growing
CUST-00956,202,2,19503.31,1,2,4,7,Occasional
CUST-00957,51,3,22912.05,3,3,4,10,Growing
CUST-00958,1,5,19873.66,4,4,4,12,Champions
CUST-00959,153,1,2950.91,2,1,1,4,At Risk
CUST-00960,202,3,24388.62,1,3,4,8,Occasional
CUST-00961,115,1,16472.14,2,1,3,6,Occasional
CUST-00962,51,2,3175.08,3,2,1,6,Occasional
CUST-00963,1,3,16274.279999999999,4,3,3,10,Growing
CUST-00964,51,2,10845.51,3,2,3,8,Occasional
CUST-00965,202,2,7445.63,1,2,2,5,At Risk
CUST-00966,1,2,5539.68,4,2,2,8,Occasional
CUST-00967,1,3,9043.41,4,3,2,9,Growing
CUST-00968,51,2,9535.33,3,2,2,7,Occasional
CUST-00969,115,2,11777.599999999999,2,2,3,7,Occasional
CUST-00970,202,3,11812.0,1,3,3,7,Occasional
CUST-00971,202,1,6451.06,1,1,2,4,At Risk
CUST-00972,51,3,15529.17,3,3,3,9,Growing
CUST-00973,27,2,9880.84,4,2,2,8,Occasional
CUST-00974,1,2,27573.239999999998,4,2,4,10,Growing
CUST-00975,51,1,1007.81,3,1,1,5,At Risk
CUST-00976,90,1,3692.32,2,1,1,4,At Risk
CUST-00977,27,3,5312.07,4,3,2,9,Growing
CUST-00978,90,1,1191.5,2,1,1,4,At Risk
CUST-00979,90,2,4446.389999999999,2,2,1,5,At Risk
CUST-00980,51,5,18319.61,3,4,3,10,Growing
CUST-00981,90,2,5546.22,2,2,2,6,Occasional
CUST-00982,1,4,28046.07,4,4,4,12,Champions
CUST-00983,90,4,13838.74,2,4,3,9,Growing
CUST-00984,1,5,42928.020000000004,4,4,4,12,Champions
CUST-00985,90,3,22832.97,2,3,4,9,Growing
CUST-00986,27,4,14048.039999999999,4,4,3,11,Champions
CUST-00987,1,1,8365.24,4,1,2,7,Occasional
CUST-00988,1,4,40113.049999999996,4,4,4,12,Champions
CUST-00989,27,3,12686.400000000001,4,3,3,10,Growing
CUST-00990,27,7,36325.5,4,4,4,12,Champions
CUST-00991,202,2,4940.15,1,2,2,5,At Risk
CUST-00992,269,1,1551.2,1,1,1,3,At Risk
CUST-00993,27,2,8296.73,4,2,2,8,Occasional
CUST-00994,51,1,507.12,3,1,1,5,At Risk
CUST-00995,1,5,37049.45,4,4,4,12,Champions
CUST-00996,153,4,20374.57,2,4,4,10,Growing
CUST-00997,51,4,11273.34,3,4,3,10,Growing
CUST-00998,202,2,14595.25,1,2,3,6,Occasional
CUST-00999,115,2,14858.900000000001,2,2,3,7,Occasional
CUST-01000,1,3,18204.72,4,3,3,10,Growing
CUST-01001,90,2,8555.66,2,2,2,6,Occasional
CUST-01003,178,3,11872.970000000001,1,3,3,7,Occasional
CUST-01004,51,3,10569.380000000001,3,3,3,9,Growing
CUST-01006,27,3,14811.6,4,3,3,10,Growing
CUST-01007,27,2,3945.23,4,2,1,7,Occasional
CUST-01008,269,2,24030.43,1,2,4,7,Occasional
CUST-01010,295,1,3534.69,1,1,1,3,At Risk
CUST-01011,1,1,24637.17,4,1,4,9,Growing
CUST-01012,1,2,11994.89,4,2,3,9,Growing
CUST-01013,269,1,2124.11,1,1,1,3,At Risk
CUST-01014,178,1,3692.78,1,1,1,3,At Risk
CUST-01015,51,1,897.97,3,1,1,5,At Risk
CUST-01016,90,3,7586.4400000000005,2,3,2,7,Occasional
CUST-01017,153,2,9948.560000000001,2,2,2,6,Occasional
CUST-01018,153,3,12025.93,2,3,3,8,Occasional
CUST-01019,90,1,2167.01,2,1,1,4,At Risk
CUST-01020,153,2,13813.79,2,2,3,7,Occasional
CUST-01021,90,2,3776.2599999999998,2,2,1,5,At Risk
CUST-01022,202,3,14224.94,1,3,3,7,Occasional
CUST-01023,202,2,2894.56,1,2,1,4,At Risk
CUST-01024,27,2,6382.5,4,2,2,8,Occasional
CUST-01025,223,1,447.83,1,1,1,3,At Risk
CUST-01027,90,2,40520.270000000004,2,2,4,8,Occasional
CUST-01028,27,4,37444.69,4,4,4,12,Champions
CUST-01029,1,3,9745.9,4,3,2,9,Growing
CUST-01030,1,2,13063.099999999999,4,2,3,9,Growing
CUST-01031,1,2,13803.29,4,2,3,9,Growing
CUST-01032,115,4,18121.64,2,4,3,9,Growing
CUST-01033,27,4,23453.63,4,4,4,12,Champions
CUST-01034,27,2,9798.48,4,2,2,8,Occasional
CUST-01036,1,6,58061.6,4,4,4,12,Champions
CUST-01037,246,1,2589.88,1,1,1,3,At Risk
CUST-01038,27,1,3041.74,4,1,1,6,Occasional
CUST-01039,90,1,3832.52,2,1,1,4,At Risk
CUST-01040,1,5,20954.98,4,4,4,12,Champions
CUST-01041,27,2,3417.63,4,2,1,7,Occasional
CUST-01043,178,2,29824.91,1,2,4,7,Occasional
CUST-01044,223,1,1243.31,1,1,1,3,At Risk
CUST-01047,295,1,1821.27,1,1,1,3,At Risk
CUST-01048,178,2,23938.7,1,2,4,7,Occasional
CUST-01049,115,2,6065.58,2,2,2,6,Occasional
