customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase
CUST-01672,47,Female,New York,New,CMP-008,Paid Search,2025-07-14,25.75,9058,310,22,2231.75,0,215
CUST-02403,48,Female,Chicago,New,CMP-005,Affiliate,2025-04-18,20.32,9066,256,22,2592.05,0,341
CUST-02108,42,Female,Denver,Loyal,CMP-008,Paid Search,2025-07-14,28.77,9092,524,66,10979.2,9,179
CUST-04854,35,Male,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,18.99,8881,443,45,5530.2,9,88
CUST-04731,49,Female,Seattle,New,CMP-007,Email,2025-06-06,27.0,8954,399,34,3114.0,0,164
CUST-04280,35,Male,Houston,Growing,CMP-009,Social Media,2025-08-08,35.66,9046,280,23,2834.55,3,23
CUST-04408,27,Male,Chicago,Growing,CMP-004,Display,2025-03-28,30.39,8900,183,8,713.83,3,33
CUST-00835,27,Female,New York,At Risk,CMP-003,Social Media,2025-03-05,28.95,9105,195,9,730.73,3,39
CUST-00059,46,Female,Los Angeles,Growing,CMP-009,Social Media,2025-08-08,36.84,9032,288,19,3168.56,2,41
CUST-02704,50,Female,Seattle,Growing,CMP-012,SMS,2025-11-05,18.11,8952,687,79,13961.94,2,80
CUST-01367,44,Female,Atlanta,Growing,CMP-006,SMS,2025-05-12,12.4,8977,692,95,11121.99,4,212
CUST-00292,18,Female,Atlanta,Growing,CMP-012,SMS,2025-11-05,14.33,8950,717,112,13636.57,1,29
CUST-04120,54,Non-binary,Seattle,Loyal,CMP-003,Social Media,2025-03-05,39.94,9026,350,33,4989.27,7,125
CUST-01711,23,Non-binary,Los Angeles,At Risk,CMP-010,Display,2025-09-16,30.39,9033,125,4,169.23,5,178
CUST-01246,20,Female,Chicago,Growing,CMP-012,SMS,2025-11-05,17.21,9089,727,93,12728.93,1,98
CUST-03818,59,Male,Atlanta,New,CMP-004,Display,2025-03-28,32.34,9072,125,7,751.81,0,277
CUST-02068,40,Female,Denver,New,CMP-002,Paid Search,2025-02-10,26.18,8979,289,27,3401.44,0,221
CUST-01736,49,Non-binary,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,31.08,9019,494,66,13119.69,12,190
CUST-01367,56,Female,Chicago,Loyal,CMP-011,Affiliate,2025-10-10,25.66,9038,437,50,9099.98,9,188
CUST-01908,27,Female,Denver,New,CMP-001,Email,2025-01-15,18.65,9144,418,55,6393.18,0,183
CUST-01351,51,Male,Denver,New,CMP-008,Paid Search,2025-07-14,37.62,8924,328,28,2131.68,0,123
CUST-02988,55,Male,Seattle,Growing,CMP-011,Affiliate,2025-10-10,21.3,8980,344,41,5273.88,0,45
CUST-00836,53,Male,Houston,New,CMP-001,Email,2025-01-15,22.07,8822,384,36,2419.38,0,312
CUST-01169,38,Female,New York,Loyal,CMP-007,Email,2025-06-06,22.44,8860,664,116,16728.0,6,136
CUST-04451,40,Female,Houston,New,CMP-001,Email,2025-01-15,17.52,8955,444,37,5192.07,0,358
CUST-02442,41,Male,Denver,New,CMP-003,Social Media,2025-03-05,32.11,8982,197,11,1251.17,0,340
CUST-00705,65,Female,Denver,At Risk,CMP-006,SMS,2025-05-12,14.44,8823,490,40,3620.35,3,68
CUST-00147,39,Female,Seattle,New,CMP-004,Display,2025-03-28,23.84,8908,144,3,300.75,0,335
CUST-02947,44,Female,Houston,New,CMP-002,Paid Search,2025-02-10,25.86,8893,314,26,2615.22,0,191
CUST-04390,18,Male,New York,New,CMP-010,Display,2025-09-16,28.09,9156,170,5,525.23,0,343
CUST-03314,45,Male,Atlanta,New,CMP-003,Social Media,2025-03-05,34.08,8903,229,19,1959.66,0,260
CUST-04518,49,Female,Houston,New,CMP-011,Affiliate,2025-10-10,25.67,8998,265,15,1755.29,0,263
CUST-01720,20,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,31.81,9080,204,12,1801.06,0,260
CUST-00050,58,Male,Los Angeles,New,CMP-007,Email,2025-06-06,26.66,9021,412,38,5166.18,0,307
CUST-03741,65,Non-binary,Denver,New,CMP-009,Social Media,2025-08-08,37.02,8977,239,13,1178.64,0,134
CUST-02215,50,Male,Los Angeles,Growing,CMP-006,SMS,2025-05-12,13.88,9013,738,89,9390.47,0,62
CUST-00447,44,Male,Houston,Loyal,CMP-006,SMS,2025-05-12,13.68,9006,936,173,24060.82,6,207
CUST-04072,43,Male,New York,Growing,CMP-010,Display,2025-09-16,31.85,8910,161,13,1365.35,4,10
CUST-00719,32,Female,Los Angeles,New,CMP-001,Email,2025-01-15,18.77,8974,367,46,2731.37,0,208
CUST-04519,43,Male,Denver,Growing,CMP-010,Display,2025-09-16,31.83,8983,167,8,1016.34,2,134
CUST-00664,54,Male,New York,At Risk,CMP-009,Social Media,2025-08-08,31.69,8909,181,15,1149.1,3,196
CUST-00056,41,Female,Los Angeles,At Risk,CMP-010,Display,2025-09-16,32.43,8925,120,4,337.34,0,200
CUST-02379,32,Female,Los Angeles,New,CMP-006,SMS,2025-05-12,14.78,9056,562,62,5537.48,0,117
CUST-02719,46,Female,New York,New,CMP-005,Affiliate,2025-04-18,21.49,9122,262,14,1439.36,0,118
CUST-01049,47,Male,New York,New,CMP-007,Email,2025-06-06,26.97,9083,405,48,4104.39,0,192
CUST-00629,20,Male,New York,New,CMP-008,Paid Search,2025-07-14,24.56,9021,330,28,2408.43,0,204
CUST-03861,52,Male,Seattle,Growing,CMP-012,SMS,2025-11-05,14.74,8907,689,97,17702.45,4,6
CUST-04484,28,Male,Chicago,Growing,CMP-011,Affiliate,2025-10-10,19.39,9054,330,25,2194.54,3,93
CUST-02830,28,Male,New York,New,CMP-001,Email,2025-01-15,14.89,9028,417,51,9003.02,0,359
CUST-03529,51,Male,Chicago,Growing,CMP-002,Paid Search,2025-02-10,29.92,8957,388,31,2601.28,3,111
CUST-01538,33,Female,Chicago,Growing,CMP-012,SMS,2025-11-05,16.9,8890,684,101,10038.86,1,73
CUST-03993,19,Male,Seattle,New,CMP-005,Affiliate,2025-04-18,25.49,9044,288,15,1065.36,0,311
CUST-03529,20,Male,Denver,Loyal,CMP-007,Email,2025-06-06,20.11,9098,591,105,15168.89,7,123
CUST-03909,40,Female,New York,New,CMP-001,Email,2025-01-15,21.56,9123,414,42,1470.0,0,348
CUST-04848,18,Male,Houston,At Risk,CMP-002,Paid Search,2025-02-10,28.81,9094,252,20,2094.7,1,84
CUST-04937,43,Female,New York,New,CMP-005,Affiliate,2025-04-18,19.39,8963,280,16,1305.06,0,248
CUST-02576,48,Female,New York,Loyal,CMP-009,Social Media,2025-08-08,42.29,9019,331,37,6334.31,8,91
CUST-04624,40,Male,Atlanta,At Risk,CMP-010,Display,2025-09-16,37.52,9010,120,6,718.41,2,77
CUST-03447,33,Female,Chicago,At Risk,CMP-011,Affiliate,2025-10-10,28.59,8964,239,16,1190.56,1,122
CUST-01644,34,Male,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,28.99,8945,358,37,6436.47,5,112
CUST-01256,30,Male,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,34.87,9025,336,39,4859.32,8,74
CUST-04480,55,Female,Atlanta,Loyal,CMP-007,Email,2025-06-06,24.01,9190,614,94,17916.88,3,101
CUST-03546,47,Female,Houston,Loyal,CMP-007,Email,2025-06-06,20.95,8941,631,104,17923.54,8,13
CUST-00310,44,Male,Atlanta,New,CMP-001,Email,2025-01-15,20.9,9239,372,37,2634.33,0,179
CUST-02185,31,Male,Atlanta,Growing,CMP-006,SMS,2025-05-12,11.59,9032,697,102,16704.31,3,147
CUST-03512,47,Non-binary,Atlanta,Growing,CMP-011,Affiliate,2025-10-10,29.24,9091,322,25,3016.74,2,145
CUST-04064,38,Male,Chicago,At Risk,CMP-002,Paid Search,2025-02-10,26.43,9177,304,18,1467.33,0,113
CUST-04477,54,Male,New York,Growing,CMP-010,Display,2025-09-16,23.68,9138,178,7,1008.72,4,77
CUST-03889,47,Male,New York,Growing,CMP-006,SMS,2025-05-12,13.82,8849,692,91,14025.68,3,118
CUST-03573,36,Female,Chicago,Loyal,CMP-007,Email,2025-06-06,22.78,9001,665,91,10935.83,8,171
CUST-02496,28,Male,Houston,New,CMP-008,Paid Search,2025-07-14,25.29,8941,317,20,2476.64,0,236
CUST-01915,48,Non-binary,Houston,New,CMP-009,Social Media,2025-08-08,43.91,9044,230,11,1126.52,0,349
CUST-04495,35,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,29.27,8997,371,37,4316.38,1,133
CUST-02410,52,Female,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,31.04,8941,359,30,3145.2,2,217
CUST-03371,30,Female,Seattle,New,CMP-004,Display,2025-03-28,26.37,8966,151,7,748.07,0,352
CUST-04596,39,Non-binary,Los Angeles,Growing,CMP-011,Affiliate,2025-10-10,29.92,9014,343,33,2716.75,2,208
CUST-01258,45,Male,Denver,Growing,CMP-001,Email,2025-01-15,21.41,9192,497,68,6756.77,2,30
CUST-03504,45,Male,Houston,New,CMP-009,Social Media,2025-08-08,41.44,8867,225,11,670.55,0,94
CUST-03514,44,Male,Los Angeles,Growing,CMP-007,Email,2025-06-06,21.3,9012,474,47,6977.93,1,213
CUST-01717,26,Male,New York,Loyal,CMP-002,Paid Search,2025-02-10,26.01,9128,479,69,11424.58,10,15
CUST-00004,20,Female,Houston,New,CMP-002,Paid Search,2025-02-10,23.04,8998,327,33,3536.1,0,202
CUST-01462,48,Female,Chicago,At Risk,CMP-012,SMS,2025-11-05,11.29,9024,494,34,2570.78,3,27
CUST-03828,45,Female,Atlanta,At Risk,CMP-001,Email,2025-01-15,21.12,9000,351,24,1944.26,2,188
CUST-00555,46,Male,New York,Growing,CMP-001,Email,2025-01-15,15.13,8907,489,60,7095.17,0,179
CUST-01692,53,Female,Houston,New,CMP-001,Email,2025-01-15,23.1,9179,378,37,4056.08,0,131
CUST-02423,45,Male,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,26.36,9094,398,48,3782.59,4,43
CUST-00445,34,Male,Chicago,Loyal,CMP-012,SMS,2025-11-05,18.03,8861,951,153,24917.53,5,113
CUST-03022,38,Female,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,27.56,9054,368,36,6352.88,11,185
CUST-00132,22,Male,Denver,Loyal,CMP-010,Display,2025-09-16,23.23,8998,211,14,2490.99,7,65
CUST-00952,39,Female,New York,Growing,CMP-009,Social Media,2025-08-08,33.08,9133,278,21,3838.8,2,165
CUST-00718,54,Male,Denver,Loyal,CMP-003,Social Media,2025-03-05,38.81,9130,373,31,5249.78,6,153
CUST-04308,30,Female,Los Angeles,New,CMP-001,Email,2025-01-15,20.13,9158,391,42,5143.05,0,98
CUST-02253,49,Female,Denver,Loyal,CMP-006,SMS,2025-05-12,14.3,8922,891,150,29294.57,6,19
CUST-00440,25,Male,Atlanta,New,CMP-001,Email,2025-01-15,16.98,8953,372,37,3093.79,0,215
CUST-04473,53,Female,Denver,Loyal,CMP-002,Paid Search,2025-02-10,32.48,9072,500,69,13055.55,7,208
CUST-01745,36,Female,Houston,At Risk,CMP-006,SMS,2025-05-12,10.2,8986,513,55,2543.84,2,151
CUST-02746,27,Male,Atlanta,New,CMP-010,Display,2025-09-16,23.71,8985,144,6,491.45,0,198
CUST-01194,34,Male,Chicago,Growing,CMP-012,SMS,2025-11-05,12.77,8977,717,96,13851.57,3,99
CUST-01488,18,Female,Chicago,New,CMP-008,Paid Search,2025-07-14,27.24,8870,312,18,1341.24,0,93
CUST-03030,39,Female,Chicago,Loyal,CMP-004,Display,2025-03-28,22.71,8957,232,11,2204.82,10,81
CUST-03319,51,Female,Denver,New,CMP-004,Display,2025-03-28,28.47,9154,129,5,633.29,0,107
CUST-02301,46,Non-binary,New York,At Risk,CMP-008,Paid Search,2025-07-14,27.45,8863,253,16,1501.06,4,211
CUST-00614,37,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,27.29,8996,213,13,1413.08,0,127
CUST-02362,35,Non-binary,Atlanta,At Risk,CMP-007,Email,2025-06-06,26.46,8935,322,15,1206.34,1,97
CUST-02967,38,Female,Houston,Loyal,CMP-010,Display,2025-09-16,34.23,9006,224,19,3166.48,8,57
CUST-02833,26,Male,Houston,Growing,CMP-011,Affiliate,2025-10-10,21.16,9064,330,34,5245.6,3,13
CUST-02632,48,Female,New York,Loyal,CMP-001,Email,2025-01-15,16.03,8981,683,99,20132.08,4,129
CUST-04266,34,Male,New York,Loyal,CMP-004,Display,2025-03-28,23.46,8919,222,15,2453.06,10,151
CUST-02922,25,Male,Atlanta,At Risk,CMP-004,Display,2025-03-28,34.64,9048,105,3,174.67,3,22
CUST-04697,55,Female,Atlanta,New,CMP-007,Email,2025-06-06,28.23,8994,391,39,3697.26,0,291
CUST-00848,36,Female,Houston,Growing,CMP-003,Social Media,2025-03-05,27.72,8928,272,19,2504.22,3,8
CUST-03050,45,Female,New York,New,CMP-012,SMS,2025-11-05,15.61,9024,565,57,6895.98,0,211
CUST-02783,29,Female,Atlanta,Growing,CMP-012,SMS,2025-11-05,13.38,8892,722,90,12313.18,0,200
CUST-00163,48,Female,Chicago,New,CMP-004,Display,2025-03-28,35.28,9020,134,8,1062.74,0,179
CUST-04761,25,Female,Los Angeles,Growing,CMP-005,Affiliate,2025-04-18,23.33,8907,310,26,2708.95,2,138
CUST-02758,33,Female,Chicago,Growing,CMP-006,SMS,2025-05-12,10.62,8946,736,100,10431.25,2,112
CUST-03965,46,Male,Houston,Growing,CMP-001,Email,2025-01-15,16.61,9052,473,49,7521.63,6,216
CUST-00385,25,Female,New York,Growing,CMP-011,Affiliate,2025-10-10,24.2,8998,314,21,2043.53,0,118
CUST-01704,21,Female,Los Angeles,Loyal,CMP-010,Display,2025-09-16,37.05,8907,213,9,1084.51,11,64
CUST-01898,24,Female,Los Angeles,Loyal,CMP-004,Display,2025-03-28,30.28,9174,231,16,2589.39,8,149
CUST-00327,45,Male,Seattle,Growing,CMP-007,Email,2025-06-06,20.44,8919,504,62,9073.05,2,188
CUST-03586,40,Female,Denver,Growing,CMP-005,Affiliate,2025-04-18,27.46,8894,339,34,4442.51,2,182
CUST-02895,36,Male,Atlanta,At Risk,CMP-003,Social Media,2025-03-05,26.56,8980,194,10,350.0,2,213
CUST-03620,37,Male,New York,New,CMP-004,Display,2025-03-28,31.38,9090,138,6,589.3,0,301
CUST-00792,45,Male,Seattle,New,CMP-002,Paid Search,2025-02-10,25.0,9101,319,20,1674.42,0,206
CUST-01309,31,Female,Los Angeles,New,CMP-010,Display,2025-09-16,35.83,9070,140,7,912.43,0,353
CUST-04519,58,Female,Seattle,Loyal,CMP-008,Paid Search,2025-07-14,29.96,9138,495,57,5772.3,7,114
CUST-02757,21,Female,New York,Growing,CMP-012,SMS,2025-11-05,11.47,9018,709,89,12533.12,3,69
CUST-02413,55,Female,Los Angeles,Loyal,CMP-001,Email,2025-01-15,18.06,9058,650,96,15361.35,13,219
CUST-01288,30,Male,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,35.79,9029,488,72,12196.79,8,85
CUST-02432,50,Female,Atlanta,New,CMP-007,Email,2025-06-06,19.43,8940,396,41,4950.62,0,114
CUST-04309,27,Female,Los Angeles,At Risk,CMP-008,Paid Search,2025-07-14,36.41,9101,273,20,1617.13,2,200
CUST-04182,34,Female,Denver,Loyal,CMP-012,SMS,2025-11-05,14.83,8913,946,145,23639.77,10,161
CUST-03381,32,Female,Seattle,New,CMP-005,Affiliate,2025-04-18,18.72,9022,242,25,3585.11,0,157
CUST-01838,43,Female,New York,Growing,CMP-002,Paid Search,2025-02-10,32.9,9047,388,41,6290.21,3,13
CUST-04116,48,Male,Los Angeles,New,CMP-001,Email,2025-01-15,16.9,9120,409,44,5452.8,0,332
CUST-03801,42,Male,Seattle,New,CMP-006,SMS,2025-05-12,11.85,9087,569,65,8004.66,0,331
CUST-03152,62,Non-binary,Seattle,New,CMP-003,Social Media,2025-03-05,41.18,8914,225,11,1620.23,0,149
CUST-01436,45,Female,Atlanta,At Risk,CMP-002,Paid Search,2025-02-10,34.08,8832,259,18,1740.75,1,98
CUST-00117,29,Male,Houston,Growing,CMP-002,Paid Search,2025-02-10,27.08,8804,400,36,4594.8,1,180
CUST-02338,53,Male,Denver,Growing,CMP-004,Display,2025-03-28,26.09,9049,182,5,713.23,3,64
CUST-00995,47,Male,Los Angeles,Loyal,CMP-002,Paid Search,2025-02-10,22.96,8979,448,54,7472.34,14,45
CUST-01066,18,Male,Chicago,Growing,CMP-006,SMS,2025-05-12,11.0,8948,712,86,12803.28,2,48
CUST-04414,42,Female,Houston,At Risk,CMP-008,Paid Search,2025-07-14,24.46,9112,262,19,2008.68,1,154
CUST-03650,35,Male,Seattle,Loyal,CMP-004,Display,2025-03-28,31.53,9212,206,8,1175.52,4,157
CUST-00676,38,Male,Seattle,Growing,CMP-002,Paid Search,2025-02-10,31.49,8946,388,43,5168.46,1,46
CUST-00812,38,Male,Denver,Growing,CMP-007,Email,2025-06-06,17.74,9037,482,69,9268.24,2,146
CUST-03536,33,Male,Los Angeles,At Risk,CMP-002,Paid Search,2025-02-10,33.26,9080,254,17,1228.55,4,78
CUST-01217,18,Male,Los Angeles,Loyal,CMP-009,Social Media,2025-08-08,30.42,9014,333,43,5174.68,7,111
CUST-00979,36,Female,Chicago,At Risk,CMP-005,Affiliate,2025-04-18,25.45,8929,229,16,1283.1,3,174
CUST-03025,33,Male,Chicago,New,CMP-005,Affiliate,2025-04-18,19.07,9056,305,29,2996.64,0,267
CUST-00868,33,Male,Atlanta,At Risk,CMP-003,Social Media,2025-03-05,32.3,9162,180,7,689.15,1,6
CUST-00452,53,Male,Atlanta,Loyal,CMP-004,Display,2025-03-28,32.31,9078,225,12,2165.34,5,31
CUST-00161,37,Female,Chicago,New,CMP-002,Paid Search,2025-02-10,31.6,8889,300,26,2612.79,0,297
CUST-03389,18,Male,Seattle,Growing,CMP-007,Email,2025-06-06,20.77,8870,477,61,8595.8,1,94
CUST-02271,18,Male,New York,Loyal,CMP-002,Paid Search,2025-02-10,26.25,8974,496,69,9634.53,6,35
CUST-01812,20,Male,Houston,New,CMP-009,Social Media,2025-08-08,32.92,9059,227,16,1044.38,0,325
CUST-00356,66,Male,Los Angeles,Growing,CMP-004,Display,2025-03-28,30.67,8844,193,10,1180.6,0,126
CUST-04568,24,Female,Los Angeles,Loyal,CMP-007,Email,2025-06-06,18.96,8807,601,88,14854.04,9,102
CUST-03338,49,Male,Denver,New,CMP-007,Email,2025-06-06,20.6,8996,393,42,3678.63,0,334
CUST-03409,28,Male,Seattle,Growing,CMP-008,Paid Search,2025-07-14,37.4,8958,378,42,3399.32,1,31
CUST-04596,51,Female,New York,Growing,CMP-010,Display,2025-09-16,32.11,8971,156,2,197.05,3,143
CUST-03960,65,Female,Denver,New,CMP-007,Email,2025-06-06,28.44,8961,402,32,2320.69,0,137
CUST-04627,37,Female,Seattle,At Risk,CMP-011,Affiliate,2025-10-10,20.46,9020,235,8,459.84,4,139
CUST-04693,53,Female,Atlanta,Loyal,CMP-004,Display,2025-03-28,35.61,9049,248,13,2100.19,8,209
CUST-04563,66,Non-binary,Chicago,New,CMP-010,Display,2025-09-16,33.39,8828,114,4,520.71,0,313
CUST-04579,33,Female,Houston,At Risk,CMP-005,Affiliate,2025-04-18,26.97,9081,213,14,1201.84,2,109
CUST-02865,33,Male,Houston,At Risk,CMP-008,Paid Search,2025-07-14,30.92,9137,277,19,2066.22,3,206
CUST-00926,42,Female,Atlanta,New,CMP-006,SMS,2025-05-12,9.76,9064,592,59,2287.47,0,238
CUST-04822,26,Male,Seattle,Loyal,CMP-011,Affiliate,2025-10-10,24.98,9054,430,49,8176.62,5,170
CUST-03824,44,Female,Los Angeles,New,CMP-004,Display,2025-03-28,27.58,8944,150,4,460.46,0,150
CUST-02731,46,Male,Denver,At Risk,CMP-007,Email,2025-06-06,20.11,8974,321,25,1740.68,1,208
CUST-03448,19,Female,Seattle,Loyal,CMP-002,Paid Search,2025-02-10,22.32,8799,480,40,5037.43,10,74
CUST-00782,33,Male,New York,Loyal,CMP-008,Paid Search,2025-07-14,25.66,8903,472,77,11242.43,2,186
CUST-00064,23,Male,Los Angeles,New,CMP-001,Email,2025-01-15,24.15,8846,423,41,5045.21,0,337
CUST-02780,18,Male,Denver,At Risk,CMP-005,Affiliate,2025-04-18,27.28,9071,195,15,919.28,4,206
CUST-04901,37,Male,Denver,New,CMP-001,Email,2025-01-15,23.76,8965,391,44,3597.81,0,255
CUST-02789,26,Female,Los Angeles,New,CMP-004,Display,2025-03-28,22.85,9164,136,9,629.98,0,317
CUST-01168,45,Female,Denver,New,CMP-006,SMS,2025-05-12,14.3,9141,568,51,5919.56,0,259
CUST-02974,64,Male,Chicago,Loyal,CMP-004,Display,2025-03-28,24.04,8911,222,13,1726.99,4,119
CUST-04024,38,Male,Los Angeles,New,CMP-005,Affiliate,2025-04-18,20.23,9168,292,28,2776.13,0,257
CUST-02535,58,Female,Chicago,At Risk,CMP-002,Paid Search,2025-02-10,30.85,9068,303,20,1891.93,1,128
CUST-00662,42,Non-binary,Chicago,Loyal,CMP-009,Social Media,2025-08-08,31.97,9118,352,41,5762.54,8,92
CUST-03467,44,Female,Houston,New,CMP-010,Display,2025-09-16,36.91,9025,135,4,264.78,0,245
CUST-04508,53,Female,Chicago,New,CMP-006,SMS,2025-05-12,10.15,9076,609,75,8525.32,0,302
CUST-04010,39,Male,Atlanta,New,CMP-001,Email,2025-01-15,18.19,8878,417,33,3809.6,0,321
CUST-03529,32,Female,Atlanta,Growing,CMP-001,Email,2025-01-15,17.18,8971,458,58,9922.95,2,12
CUST-03903,24,Female,Seattle,Loyal,CMP-009,Social Media,2025-08-08,36.36,8952,342,33,5644.7,6,136
CUST-01784,29,Female,Chicago,New,CMP-012,SMS,2025-11-05,12.0,8972,579,58,5989.86,0,195
CUST-03623,33,Male,Denver,Loyal,CMP-011,Affiliate,2025-10-10,26.83,9048,434,53,9000.66,6,133
CUST-04222,39,Male,Denver,New,CMP-005,Affiliate,2025-04-18,18.58,9010,268,19,1845.27,0,281
CUST-02290,32,Male,Chicago,Loyal,CMP-006,SMS,2025-05-12,10.35,9129,960,140,22133.04,2,75
CUST-00662,37,Female,New York,At Risk,CMP-002,Paid Search,2025-02-10,30.84,9159,279,21,1530.97,1,95
CUST-00103,36,Male,Chicago,Loyal,CMP-001,Email,2025-01-15,23.55,9046,662,98,16597.48,5,158
CUST-03145,43,Male,Chicago,Loyal,CMP-010,Display,2025-09-16,36.46,8981,213,11,1870.7,7,167
CUST-02669,43,Male,Los Angeles,Loyal,CMP-006,SMS,2025-05-12,11.13,9049,950,159,24342.18,7,127
CUST-00410,64,Female,Houston,New,CMP-006,SMS,2025-05-12,14.7,8895,549,56,4413.6,0,259
CUST-04144,37,Female,Denver,New,CMP-005,Affiliate,2025-04-18,19.16,9074,291,14,920.79,0,303
CUST-00059,53,Male,Seattle,New,CMP-004,Display,2025-03-28,24.67,8996,170,9,797.79,0,206
CUST-04115,31,Female,Seattle,Growing,CMP-012,SMS,2025-11-05,13.25,9071,699,92,9674.44,1,132
CUST-01543,60,Female,Atlanta,Loyal,CMP-010,Display,2025-09-16,36.32,9007,220,11,1587.92,4,62
CUST-01340,48,Male,Houston,Loyal,CMP-009,Social Media,2025-08-08,36.56,8986,339,28,3973.18,8,82
CUST-04083,35,Male,New York,At Risk,CMP-005,Affiliate,2025-04-18,20.8,8850,229,15,1793.23,2,50
CUST-04716,26,Female,Atlanta,New,CMP-009,Social Media,2025-08-08,35.1,9027,233,15,1381.38,0,105
CUST-02700,29,Female,Denver,Loyal,CMP-005,Affiliate,2025-04-18,25.78,8894,398,57,6206.8,9,155
CUST-04263,54,Female,Chicago,New,CMP-007,Email,2025-06-06,28.29,8879,399,37,3770.57,0,153
CUST-03928,26,Female,Atlanta,New,CMP-002,Paid Search,2025-02-10,24.35,8979,320,19,1753.71,0,219
CUST-03877,36,Male,Houston,Loyal,CMP-009,Social Media,2025-08-08,36.42,8664,326,35,8034.66,9,179
CUST-03356,49,Female,Los Angeles,At Risk,CMP-001,Email,2025-01-15,21.03,9091,332,25,2273.94,1,161
CUST-00063,31,Male,Chicago,Growing,CMP-009,Social Media,2025-08-08,35.36,8835,282,25,3756.58,2,71
CUST-00241,38,Male,Houston,New,CMP-008,Paid Search,2025-07-14,32.06,9002,310,27,2759.44,0,280
CUST-00853,49,Male,Houston,Growing,CMP-001,Email,2025-01-15,22.48,9012,508,59,7643.21,1,8
CUST-00294,54,Male,Atlanta,New,CMP-007,Email,2025-06-06,24.57,9026,397,36,3190.6,0,201
CUST-01586,48,Female,Chicago,At Risk,CMP-003,Social Media,2025-03-05,27.29,8978,177,10,839.51,1,114
CUST-01554,48,Female,New York,Loyal,CMP-006,SMS,2025-05-12,13.51,8994,850,139,17398.23,9,39
CUST-01739,40,Male,Atlanta,New,CMP-001,Email,2025-01-15,19.32,9040,383,39,3545.7,0,347
CUST-04247,30,Female,New York,New,CMP-009,Social Media,2025-08-08,43.3,9187,217,14,1527.0,0,210
CUST-02984,44,Female,Seattle,New,CMP-007,Email,2025-06-06,27.27,9015,398,38,4208.84,0,184
CUST-01553,19,Female,Chicago,At Risk,CMP-005,Affiliate,2025-04-18,17.52,9155,207,10,893.7,0,21
CUST-03862,18,Female,Chicago,Growing,CMP-011,Affiliate,2025-10-10,21.03,8859,342,30,3177.96,3,12
CUST-04294,45,Male,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,34.22,9022,504,60,14585.11,6,162
CUST-04994,40,Male,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,24.09,8911,505,56,8723.7,7,114
CUST-02745,52,Male,Denver,Growing,CMP-002,Paid Search,2025-02-10,23.21,9030,389,48,6289.92,2,218
CUST-02901,51,Male,Chicago,New,CMP-007,Email,2025-06-06,23.41,8908,423,33,4352.25,0,346
CUST-00611,18,Female,Denver,At Risk,CMP-009,Social Media,2025-08-08,32.8,9109,192,16,1058.97,1,60
CUST-01980,52,Female,Houston,New,CMP-012,SMS,2025-11-05,13.13,9042,584,62,6024.72,0,261
CUST-03919,56,Non-binary,Chicago,Growing,CMP-008,Paid Search,2025-07-14,27.88,9098,364,44,7826.21,3,102
CUST-00736,41,Male,Los Angeles,Loyal,CMP-003,Social Media,2025-03-05,26.57,8859,365,34,6004.11,8,87
CUST-02911,40,Female,Seattle,Loyal,CMP-009,Social Media,2025-08-08,34.78,9042,365,32,6059.08,9,72
CUST-00758,30,Male,Denver,At Risk,CMP-001,Email,2025-01-15,15.04,9057,350,29,2245.92,3,116
CUST-03017,60,Male,Chicago,New,CMP-004,Display,2025-03-28,35.87,8933,131,3,274.82,0,256
CUST-00011,39,Male,Houston,Growing,CMP-012,SMS,2025-11-05,13.93,9023,752,93,8577.98,1,127
CUST-03619,30,Female,Houston,Growing,CMP-010,Display,2025-09-16,28.21,9015,134,9,1644.57,6,137
CUST-00506,26,Male,Denver,Growing,CMP-011,Affiliate,2025-10-10,20.33,9059,339,31,3431.79,2,148
CUST-01350,34,Male,New York,New,CMP-005,Affiliate,2025-04-18,27.13,8943,279,25,1724.6,0,254
CUST-00995,59,Male,New York,New,CMP-009,Social Media,2025-08-08,43.1,9019,223,8,1038.49,0,138
CUST-04149,38,Male,Chicago,New,CMP-009,Social Media,2025-08-08,30.0,8955,208,18,1537.94,0,314
CUST-00325,39,Male,Seattle,New,CMP-003,Social Media,2025-03-05,42.03,8980,201,13,1540.05,0,141
